"ID","Carrier","FlightNo","Destination","DepartTime","Day","Month","FlightLength","Delay","Delayed30"
1970,"AA",413,"MIA","4-8am","Sun","May",185,0,"No"
1973,"AA",707,"DFW","4-8am","Sun","May",230,14,"No"
1974,"AA",709,"DFW","4-8am","Sun","May",235,-8,"No"
1983,"AA",763,"DFW","4-8pm","Sun","May",250,-7,"No"
1984,"AA",785,"DFW","4-8pm","Sun","May",240,0,"No"
1985,"AA",787,"DFW","4-8pm","Sun","May",240,-5,"No"
1987,"AA",1551,"BNA","4-8pm","Sun","May",150,-6,"No"
1988,"AA",1559,"MIA","4-8pm","Sun","May",195,2,"No"
1989,"AA",1685,"MIA","4-8am","Sun","May",175,-8,"No"
1994,"AA",2011,"MIA","4-8pm","Sun","May",185,12,"No"
1998,"AA",2223,"STL","4-8pm","Sun","May",175,-12,"No"
1999,"AA",2255,"MIA","4-8am","Sun","May",175,-9,"No"
2000,"UA",403,"DEN","4-8am","Mon","June",281,-1,"No"
2002,"UA",409,"DEN","4-8pm","Mon","June",279,0,"No"
2004,"UA",667,"ORD","4-8am","Mon","June",143,-5,"No"
2005,"UA",669,"ORD","4-8am","Mon","June",150,-2,"No"
2012,"UA",687,"ORD","4-8pm","Mon","June",160,-10,"No"
2013,"UA",689,"ORD","4-8pm","Mon","June",160,-1,"No"
2014,"UA",693,"ORD","4-8pm","Mon","June",160,-6,"No"
2018,"UA",847,"IAD","4-8pm","Mon","June",92,56,"Yes"
2019,"UA",403,"DEN","4-8am","Tue","June",281,-3,"No"
2021,"UA",409,"DEN","4-8pm","Tue","June",279,1,"No"
2023,"UA",667,"ORD","4-8am","Tue","June",143,-5,"No"
2024,"UA",669,"ORD","4-8am","Tue","June",150,0,"No"
2030,"UA",689,"ORD","4-8pm","Tue","June",160,-4,"No"
2031,"UA",691,"ORD","4-8pm","Tue","June",160,94,"Yes"
2032,"UA",693,"ORD","4-8pm","Tue","June",160,0,"No"
2036,"UA",847,"IAD","4-8pm","Tue","June",92,-1,"No"
2037,"UA",403,"DEN","4-8am","Wed","June",281,-5,"No"
2039,"UA",409,"DEN","4-8pm","Wed","June",279,32,"Yes"
2041,"UA",667,"ORD","4-8am","Wed","June",143,-3,"No"
2042,"UA",669,"ORD","4-8am","Wed","June",150,-8,"No"
2049,"UA",687,"ORD","4-8pm","Wed","June",160,24,"No"
2050,"UA",689,"ORD","4-8pm","Wed","June",160,62,"Yes"
2051,"UA",691,"ORD","4-8pm","Wed","June",160,41,"Yes"
2052,"UA",693,"ORD","4-8pm","Wed","June",160,40,"Yes"
2056,"UA",847,"IAD","4-8pm","Wed","June",92,71,"Yes"
2057,"UA",361,"DEN","4-8am","Thu","June",258,0,"No"
2059,"UA",409,"DEN","4-8pm","Thu","June",295,26,"No"
2061,"UA",667,"ORD","4-8am","Thu","June",140,311,"Yes"
2062,"UA",669,"ORD","4-8am","Thu","June",151,0,"No"
2069,"UA",687,"ORD","4-8pm","Thu","June",161,53,"Yes"
2070,"UA",689,"ORD","4-8pm","Thu","June",161,1,"No"
2071,"UA",691,"ORD","4-8pm","Thu","June",161,-3,"No"
2072,"UA",693,"ORD","4-8pm","Thu","June",161,89,"Yes"
2076,"UA",847,"IAD","4-8pm","Thu","June",96,51,"Yes"
2078,"UA",361,"DEN","4-8am","Fri","June",258,-5,"No"
2080,"UA",409,"DEN","4-8pm","Fri","June",295,15,"No"
2082,"UA",667,"ORD","4-8am","Fri","June",140,-7,"No"
2083,"UA",669,"ORD","4-8am","Fri","June",151,-1,"No"
2090,"UA",687,"ORD","4-8pm","Fri","June",161,39,"Yes"
2091,"UA",689,"ORD","4-8pm","Fri","June",161,80,"Yes"
2092,"UA",691,"ORD","4-8pm","Fri","June",161,47,"Yes"
2093,"UA",693,"ORD","4-8pm","Fri","June",161,122,"Yes"
2097,"UA",847,"IAD","4-8pm","Fri","June",96,16,"No"
2098,"UA",361,"DEN","4-8am","Sat","June",258,-8,"No"
2100,"UA",409,"DEN","4-8pm","Sat","June",295,-8,"No"
2102,"UA",667,"ORD","4-8am","Sat","June",138,0,"No"
2103,"UA",669,"ORD","4-8am","Sat","June",153,-4,"No"
2107,"UA",689,"ORD","4-8pm","Sat","June",161,-10,"No"
2108,"UA",691,"ORD","4-8pm","Sat","June",161,-6,"No"
2110,"UA",746,"DEN","4-8am","Sat","June",254,-2,"No"
2113,"UA",361,"DEN","4-8am","Sun","June",258,3,"No"
2115,"UA",409,"DEN","4-8pm","Sun","June",295,0,"No"
2117,"UA",667,"ORD","4-8am","Sun","June",140,-7,"No"
2123,"UA",689,"ORD","4-8pm","Sun","June",161,7,"No"
2124,"UA",691,"ORD","4-8pm","Sun","June",161,74,"Yes"
2127,"UA",835,"ORD","4-8am","Sun","June",152,-6,"No"
2128,"UA",847,"IAD","4-8pm","Sun","June",96,153,"Yes"
2130,"UA",361,"DEN","4-8am","Mon","June",258,-5,"No"
2132,"UA",409,"DEN","4-8pm","Mon","June",295,5,"No"
2134,"UA",667,"ORD","4-8am","Mon","June",140,-4,"No"
2135,"UA",669,"ORD","4-8am","Mon","June",151,39,"Yes"
2142,"UA",687,"ORD","4-8pm","Mon","June",161,-11,"No"
2143,"UA",689,"ORD","4-8pm","Mon","June",161,-8,"No"
2144,"UA",691,"ORD","4-8pm","Mon","June",161,-4,"No"
2145,"UA",693,"ORD","4-8pm","Mon","June",161,0,"No"
2149,"UA",847,"IAD","4-8pm","Mon","June",96,23,"No"
2151,"UA",361,"DEN","4-8am","Tue","June",258,219,"Yes"
2153,"UA",409,"DEN","4-8pm","Tue","June",295,63,"Yes"
2155,"UA",667,"ORD","4-8am","Tue","June",140,182,"Yes"
2156,"UA",669,"ORD","4-8am","Tue","June",151,-7,"No"
2163,"UA",687,"ORD","4-8pm","Tue","June",161,123,"Yes"
2164,"UA",689,"ORD","4-8pm","Tue","June",161,0,"No"
2165,"UA",691,"ORD","4-8pm","Tue","June",161,139,"Yes"
2166,"UA",693,"ORD","4-8pm","Tue","June",161,111,"Yes"
2170,"UA",847,"IAD","4-8pm","Tue","June",96,133,"Yes"
2172,"UA",361,"DEN","4-8am","Wed","June",258,-4,"No"
2174,"UA",409,"DEN","4-8pm","Wed","June",295,-6,"No"
2176,"UA",667,"ORD","4-8am","Wed","June",140,-5,"No"
2177,"UA",669,"ORD","4-8am","Wed","June",151,-2,"No"
2184,"UA",687,"ORD","4-8pm","Wed","June",161,2,"No"
2185,"UA",689,"ORD","4-8pm","Wed","June",161,1,"No"
2186,"UA",691,"ORD","4-8pm","Wed","June",161,-4,"No"
2187,"UA",693,"ORD","4-8pm","Wed","June",161,-9,"No"
2191,"UA",847,"IAD","4-8pm","Wed","June",96,-4,"No"
2193,"UA",361,"DEN","4-8am","Thu","June",258,-2,"No"
2195,"UA",409,"DEN","4-8pm","Thu","June",295,20,"No"
2197,"UA",667,"ORD","4-8am","Thu","June",140,-6,"No"
2198,"UA",669,"ORD","4-8am","Thu","June",151,-5,"No"
2205,"UA",687,"ORD","4-8pm","Thu","June",161,55,"Yes"
2206,"UA",689,"ORD","4-8pm","Thu","June",161,0,"No"
2207,"UA",691,"ORD","4-8pm","Thu","June",161,57,"Yes"
2208,"UA",693,"ORD","4-8pm","Thu","June",161,55,"Yes"
2212,"UA",847,"IAD","4-8pm","Thu","June",96,-5,"No"
2214,"UA",361,"DEN","4-8am","Fri","June",258,-4,"No"
2216,"UA",409,"DEN","4-8pm","Fri","June",295,-4,"No"
2218,"UA",667,"ORD","4-8am","Fri","June",140,0,"No"
2219,"UA",669,"ORD","4-8am","Fri","June",151,2,"No"
2226,"UA",687,"ORD","4-8pm","Fri","June",161,-2,"No"
2227,"UA",689,"ORD","4-8pm","Fri","June",161,87,"Yes"
2228,"UA",691,"ORD","4-8pm","Fri","June",161,49,"Yes"
2229,"UA",693,"ORD","4-8pm","Fri","June",161,1,"No"
2233,"UA",847,"IAD","4-8pm","Fri","June",96,20,"No"
2234,"UA",361,"DEN","4-8am","Sat","June",258,-2,"No"
2236,"UA",409,"DEN","4-8pm","Sat","June",295,34,"Yes"
2238,"UA",667,"ORD","4-8am","Sat","June",138,-7,"No"
2239,"UA",669,"ORD","4-8am","Sat","June",153,-6,"No"
2243,"UA",689,"ORD","4-8pm","Sat","June",161,18,"No"
2244,"UA",691,"ORD","4-8pm","Sat","June",161,0,"No"
2246,"UA",746,"DEN","4-8am","Sat","June",254,2,"No"
2249,"UA",361,"DEN","4-8am","Sun","June",258,-2,"No"
2251,"UA",409,"DEN","4-8pm","Sun","June",295,15,"No"
2253,"UA",667,"ORD","4-8am","Sun","June",140,-5,"No"
2259,"UA",689,"ORD","4-8pm","Sun","June",161,-5,"No"
2260,"UA",691,"ORD","4-8pm","Sun","June",161,-4,"No"
2263,"UA",835,"ORD","4-8am","Sun","June",152,-7,"No"
2264,"UA",847,"IAD","4-8pm","Sun","June",96,2,"No"
2266,"UA",361,"DEN","4-8am","Mon","June",258,-2,"No"
2268,"UA",409,"DEN","4-8pm","Mon","June",295,45,"Yes"
2270,"UA",667,"ORD","4-8am","Mon","June",140,-5,"No"
2271,"UA",669,"ORD","4-8am","Mon","June",151,-3,"No"
2278,"UA",687,"ORD","4-8pm","Mon","June",161,-7,"No"
2279,"UA",689,"ORD","4-8pm","Mon","June",161,56,"Yes"
2280,"UA",691,"ORD","4-8pm","Mon","June",161,112,"Yes"
2281,"UA",693,"ORD","4-8pm","Mon","June",161,74,"Yes"
2285,"UA",847,"IAD","4-8pm","Mon","June",96,24,"No"
2287,"UA",361,"DEN","4-8am","Tue","June",258,-5,"No"
2289,"UA",409,"DEN","4-8pm","Tue","June",295,16,"No"
2291,"UA",667,"ORD","4-8am","Tue","June",140,-7,"No"
2292,"UA",669,"ORD","4-8am","Tue","June",151,-7,"No"
2299,"UA",687,"ORD","4-8pm","Tue","June",161,0,"No"
2300,"UA",689,"ORD","4-8pm","Tue","June",161,0,"No"
2301,"UA",691,"ORD","4-8pm","Tue","June",161,104,"Yes"
2302,"UA",693,"ORD","4-8pm","Tue","June",161,88,"Yes"
2306,"UA",847,"IAD","4-8pm","Tue","June",96,5,"No"
2308,"UA",361,"DEN","4-8am","Wed","June",258,3,"No"
2310,"UA",409,"DEN","4-8pm","Wed","June",295,-4,"No"
2312,"UA",667,"ORD","4-8am","Wed","June",140,-3,"No"
2313,"UA",669,"ORD","4-8am","Wed","June",151,-3,"No"
2320,"UA",687,"ORD","4-8pm","Wed","June",161,-5,"No"
2321,"UA",689,"ORD","4-8pm","Wed","June",161,-2,"No"
2322,"UA",691,"ORD","4-8pm","Wed","June",161,-7,"No"
2323,"UA",693,"ORD","4-8pm","Wed","June",161,-8,"No"
2327,"UA",847,"IAD","4-8pm","Wed","June",96,-3,"No"
2329,"UA",361,"DEN","4-8am","Thu","June",258,-3,"No"
2331,"UA",409,"DEN","4-8pm","Thu","June",295,10,"No"
2333,"UA",667,"ORD","4-8am","Thu","June",140,-8,"No"
2334,"UA",669,"ORD","4-8am","Thu","June",151,12,"No"
2341,"UA",687,"ORD","4-8pm","Thu","June",161,29,"No"
2342,"UA",689,"ORD","4-8pm","Thu","June",161,16,"No"
2343,"UA",691,"ORD","4-8pm","Thu","June",161,-3,"No"
2344,"UA",693,"ORD","4-8pm","Thu","June",161,60,"Yes"
2348,"UA",847,"IAD","4-8pm","Thu","June",96,4,"No"
2350,"UA",361,"DEN","4-8am","Fri","June",258,-3,"No"
2352,"UA",409,"DEN","4-8pm","Fri","June",295,-9,"No"
2354,"UA",667,"ORD","4-8am","Fri","June",140,-1,"No"
2355,"UA",669,"ORD","4-8am","Fri","June",151,-1,"No"
2362,"UA",687,"ORD","4-8pm","Fri","June",161,0,"No"
2363,"UA",689,"ORD","4-8pm","Fri","June",161,0,"No"
2364,"UA",691,"ORD","4-8pm","Fri","June",161,131,"Yes"
2365,"UA",693,"ORD","4-8pm","Fri","June",161,334,"Yes"
2369,"UA",847,"IAD","4-8pm","Fri","June",96,-4,"No"
2370,"UA",361,"DEN","4-8am","Sat","June",258,-5,"No"
2372,"UA",409,"DEN","4-8pm","Sat","June",295,-7,"No"
2374,"UA",667,"ORD","4-8am","Sat","June",138,-1,"No"
2375,"UA",669,"ORD","4-8am","Sat","June",153,4,"No"
2379,"UA",689,"ORD","4-8pm","Sat","June",161,-5,"No"
2380,"UA",691,"ORD","4-8pm","Sat","June",161,60,"Yes"
2382,"UA",746,"DEN","4-8am","Sat","June",254,-5,"No"
2385,"UA",361,"DEN","4-8am","Sun","June",258,-5,"No"
2387,"UA",409,"DEN","4-8pm","Sun","June",295,220,"Yes"
2389,"UA",667,"ORD","4-8am","Sun","June",140,-4,"No"
2395,"UA",689,"ORD","4-8pm","Sun","June",161,33,"Yes"
2396,"UA",691,"ORD","4-8pm","Sun","June",161,39,"Yes"
2398,"UA",711,"IAD","4-8pm","Sun","June",96,104,"Yes"
2400,"UA",835,"ORD","4-8am","Sun","June",152,-3,"No"
2402,"UA",361,"DEN","4-8am","Mon","June",258,-4,"No"
2404,"UA",409,"DEN","4-8pm","Mon","June",295,-1,"No"
2406,"UA",667,"ORD","4-8am","Mon","June",140,-9,"No"
2407,"UA",669,"ORD","4-8am","Mon","June",151,-1,"No"
2414,"UA",687,"ORD","4-8pm","Mon","June",161,-2,"No"
2415,"UA",689,"ORD","4-8pm","Mon","June",161,3,"No"
2416,"UA",691,"ORD","4-8pm","Mon","June",161,0,"No"
2417,"UA",693,"ORD","4-8pm","Mon","June",161,76,"Yes"
2419,"UA",711,"IAD","4-8pm","Mon","June",96,-1,"No"
2423,"UA",361,"DEN","4-8am","Tue","June",258,6,"No"
2425,"UA",409,"DEN","4-8pm","Tue","June",295,-3,"No"
2427,"UA",667,"ORD","4-8am","Tue","June",140,-5,"No"
2428,"UA",669,"ORD","4-8am","Tue","June",151,-4,"No"
2435,"UA",687,"ORD","4-8pm","Tue","June",161,-13,"No"
2436,"UA",689,"ORD","4-8pm","Tue","June",161,-2,"No"
2437,"UA",691,"ORD","4-8pm","Tue","June",161,-6,"No"
2438,"UA",693,"ORD","4-8pm","Tue","June",161,-4,"No"
2440,"UA",711,"IAD","4-8pm","Tue","June",96,-5,"No"
2444,"UA",361,"DEN","4-8am","Wed","June",258,-7,"No"
2446,"UA",409,"DEN","4-8pm","Wed","June",295,-2,"No"
2448,"UA",667,"ORD","4-8am","Wed","June",140,-4,"No"
2449,"UA",669,"ORD","4-8am","Wed","June",151,-12,"No"
2456,"UA",687,"ORD","4-8pm","Wed","June",161,149,"Yes"
2457,"UA",689,"ORD","4-8pm","Wed","June",161,52,"Yes"
2458,"UA",691,"ORD","4-8pm","Wed","June",161,159,"Yes"
2459,"UA",693,"ORD","4-8pm","Wed","June",161,199,"Yes"
2461,"UA",711,"IAD","4-8pm","Wed","June",96,68,"Yes"
2465,"UA",361,"DEN","4-8am","Thu","June",258,-4,"No"
2467,"UA",409,"DEN","4-8pm","Thu","June",295,-4,"No"
2469,"UA",667,"ORD","4-8am","Thu","June",140,-3,"No"
2470,"UA",669,"ORD","4-8am","Thu","June",151,0,"No"
2477,"UA",687,"ORD","4-8pm","Thu","June",161,-5,"No"
2478,"UA",689,"ORD","4-8pm","Thu","June",161,-5,"No"
2479,"UA",691,"ORD","4-8pm","Thu","June",161,143,"Yes"
2480,"UA",693,"ORD","4-8pm","Thu","June",161,20,"No"
2482,"UA",711,"IAD","4-8pm","Thu","June",96,-3,"No"
2486,"UA",361,"DEN","4-8am","Fri","June",258,-2,"No"
2488,"UA",409,"DEN","4-8pm","Fri","June",295,-3,"No"
2490,"UA",667,"ORD","4-8am","Fri","June",140,-2,"No"
2491,"UA",669,"ORD","4-8am","Fri","June",151,-3,"No"
2498,"UA",687,"ORD","4-8pm","Fri","June",161,-3,"No"
2499,"UA",689,"ORD","4-8pm","Fri","June",161,-7,"No"
2500,"UA",691,"ORD","4-8pm","Fri","June",161,199,"Yes"
2501,"UA",693,"ORD","4-8pm","Fri","June",161,182,"Yes"
2503,"UA",711,"IAD","4-8pm","Fri","June",96,47,"Yes"
2506,"UA",361,"DEN","4-8am","Sat","June",258,-1,"No"
2508,"UA",409,"DEN","4-8pm","Sat","June",295,27,"No"
2510,"UA",667,"ORD","4-8am","Sat","June",138,-2,"No"
2511,"UA",669,"ORD","4-8am","Sat","June",153,0,"No"
2515,"UA",689,"ORD","4-8pm","Sat","June",161,-2,"No"
2516,"UA",691,"ORD","4-8pm","Sat","June",161,-9,"No"
2518,"UA",746,"DEN","4-8am","Sat","June",254,14,"No"
2521,"UA",361,"DEN","4-8am","Sun","June",258,6,"No"
2523,"UA",409,"DEN","4-8pm","Sun","June",295,5,"No"
2525,"UA",667,"ORD","4-8am","Sun","June",140,-4,"No"
2531,"UA",689,"ORD","4-8pm","Sun","June",161,-3,"No"
2532,"UA",691,"ORD","4-8pm","Sun","June",161,-9,"No"
2535,"UA",835,"ORD","4-8am","Sun","June",152,-2,"No"
2536,"UA",847,"IAD","4-8pm","Sun","June",96,-5,"No"
2538,"UA",361,"DEN","4-8am","Mon","June",258,2,"No"
2540,"UA",409,"DEN","4-8pm","Mon","June",295,245,"Yes"
2542,"UA",667,"ORD","4-8am","Mon","June",140,-2,"No"
2543,"UA",669,"ORD","4-8am","Mon","June",151,-2,"No"
2550,"UA",687,"ORD","4-8pm","Mon","June",161,-4,"No"
2551,"UA",689,"ORD","4-8pm","Mon","June",161,-10,"No"
2552,"UA",691,"ORD","4-8pm","Mon","June",161,0,"No"
2553,"UA",693,"ORD","4-8pm","Mon","June",161,-2,"No"
2557,"UA",847,"IAD","4-8pm","Mon","June",96,-4,"No"
2559,"UA",361,"DEN","4-8am","Tue","June",258,0,"No"
2561,"UA",409,"DEN","4-8pm","Tue","June",295,217,"Yes"
2563,"UA",667,"ORD","4-8am","Tue","June",140,-5,"No"
2564,"UA",669,"ORD","4-8am","Tue","June",151,-4,"No"
2571,"UA",687,"ORD","4-8pm","Tue","June",161,0,"No"
2572,"UA",689,"ORD","4-8pm","Tue","June",161,198,"Yes"
2573,"UA",691,"ORD","4-8pm","Tue","June",161,0,"No"
2574,"UA",693,"ORD","4-8pm","Tue","June",161,76,"Yes"
2578,"UA",847,"IAD","4-8pm","Tue","June",96,7,"No"
2579,"AA",301,"ORD","4-8am","Mon","June",140,-3,"No"
2580,"AA",303,"ORD","4-8am","Mon","June",145,-2,"No"
2581,"AA",305,"ORD","4-8am","Mon","June",145,-8,"No"
2591,"AA",341,"ORD","4-8pm","Mon","June",160,-7,"No"
2592,"AA",345,"ORD","4-8pm","Mon","June",160,-7,"No"
2593,"AA",347,"ORD","4-8pm","Mon","June",155,-10,"No"
2594,"AA",363,"ORD","4-8pm","Mon","June",155,31,"Yes"
2596,"AA",413,"MIA","4-8am","Mon","June",185,-1,"No"
2599,"AA",701,"DFW","4-8am","Mon","June",225,0,"No"
2600,"AA",707,"DFW","4-8am","Mon","June",230,-4,"No"
2601,"AA",709,"DFW","4-8am","Mon","June",235,-1,"No"
2611,"AA",763,"DFW","4-8pm","Mon","June",250,-13,"No"
2612,"AA",785,"DFW","4-8pm","Mon","June",240,-3,"No"
2613,"AA",787,"DFW","4-8pm","Mon","June",240,-8,"No"
2616,"AA",1551,"BNA","4-8pm","Mon","June",150,-6,"No"
2617,"AA",1559,"MIA","4-8pm","Mon","June",195,-8,"No"
2618,"AA",1685,"MIA","4-8am","Mon","June",175,33,"Yes"
2623,"AA",2011,"MIA","4-8pm","Mon","June",185,3,"No"
2627,"AA",2223,"STL","4-8pm","Mon","June",175,-5,"No"
2628,"AA",2255,"MIA","4-8am","Mon","June",175,143,"Yes"
2629,"AA",301,"ORD","4-8am","Tue","June",140,-2,"No"
2630,"AA",303,"ORD","4-8am","Tue","June",145,-4,"No"
2631,"AA",305,"ORD","4-8am","Tue","June",145,0,"No"
2641,"AA",341,"ORD","4-8pm","Tue","June",160,-2,"No"
2642,"AA",345,"ORD","4-8pm","Tue","June",160,-3,"No"
2643,"AA",347,"ORD","4-8pm","Tue","June",155,0,"No"
2644,"AA",363,"ORD","4-8pm","Tue","June",155,-5,"No"
2646,"AA",413,"MIA","4-8am","Tue","June",185,-2,"No"
2649,"AA",701,"DFW","4-8am","Tue","June",225,-5,"No"
2650,"AA",707,"DFW","4-8am","Tue","June",230,-1,"No"
2651,"AA",709,"DFW","4-8am","Tue","June",235,1,"No"
2661,"AA",763,"DFW","4-8pm","Tue","June",250,12,"No"
2662,"AA",785,"DFW","4-8pm","Tue","June",240,-11,"No"
2663,"AA",787,"DFW","4-8pm","Tue","June",240,34,"Yes"
2666,"AA",1551,"BNA","4-8pm","Tue","June",150,-9,"No"
2667,"AA",1559,"MIA","4-8pm","Tue","June",195,-3,"No"
2668,"AA",1685,"MIA","4-8am","Tue","June",175,-1,"No"
2673,"AA",2011,"MIA","4-8pm","Tue","June",185,-11,"No"
2677,"AA",2223,"STL","4-8pm","Tue","June",175,11,"No"
2678,"AA",2255,"MIA","4-8am","Tue","June",175,7,"No"
2679,"AA",301,"ORD","4-8am","Wed","June",140,-6,"No"
2680,"AA",303,"ORD","4-8am","Wed","June",145,0,"No"
2681,"AA",305,"ORD","4-8am","Wed","June",145,-8,"No"
2691,"AA",341,"ORD","4-8pm","Wed","June",160,-10,"No"
2692,"AA",345,"ORD","4-8pm","Wed","June",160,-7,"No"
2693,"AA",347,"ORD","4-8pm","Wed","June",155,30,"No"
2694,"AA",363,"ORD","4-8pm","Wed","June",155,-1,"No"
2696,"AA",413,"MIA","4-8am","Wed","June",185,-5,"No"
2699,"AA",701,"DFW","4-8am","Wed","June",225,-1,"No"
2700,"AA",707,"DFW","4-8am","Wed","June",230,-7,"No"
2701,"AA",709,"DFW","4-8am","Wed","June",235,-5,"No"
2711,"AA",763,"DFW","4-8pm","Wed","June",250,-6,"No"
2712,"AA",785,"DFW","4-8pm","Wed","June",240,58,"Yes"
2713,"AA",787,"DFW","4-8pm","Wed","June",240,23,"No"
2716,"AA",1551,"BNA","4-8pm","Wed","June",150,-2,"No"
2717,"AA",1559,"MIA","4-8pm","Wed","June",195,13,"No"
2718,"AA",1685,"MIA","4-8am","Wed","June",175,0,"No"
2723,"AA",2011,"MIA","4-8pm","Wed","June",185,30,"No"
2727,"AA",2223,"STL","4-8pm","Wed","June",175,10,"No"
2728,"AA",2255,"MIA","4-8am","Wed","June",175,-3,"No"
2729,"AA",301,"ORD","4-8am","Thu","June",140,-6,"No"
2730,"AA",303,"ORD","4-8am","Thu","June",145,-4,"No"
2731,"AA",305,"ORD","4-8am","Thu","June",145,-4,"No"
2741,"AA",341,"ORD","4-8pm","Thu","June",160,36,"Yes"
2742,"AA",345,"ORD","4-8pm","Thu","June",160,-1,"No"
2743,"AA",347,"ORD","4-8pm","Thu","June",155,24,"No"
2744,"AA",363,"ORD","4-8pm","Thu","June",155,-5,"No"
2746,"AA",413,"MIA","4-8am","Thu","June",185,-1,"No"
2749,"AA",701,"DFW","4-8am","Thu","June",225,-4,"No"
2750,"AA",707,"DFW","4-8am","Thu","June",230,0,"No"
2751,"AA",709,"DFW","4-8am","Thu","June",235,-2,"No"
2761,"AA",763,"DFW","4-8pm","Thu","June",250,0,"No"
2762,"AA",785,"DFW","4-8pm","Thu","June",240,13,"No"
2763,"AA",787,"DFW","4-8pm","Thu","June",240,-12,"No"
2766,"AA",1551,"BNA","4-8pm","Thu","June",150,12,"No"
2767,"AA",1559,"MIA","4-8pm","Thu","June",195,31,"Yes"
2768,"AA",1685,"MIA","4-8am","Thu","June",175,-3,"No"
2773,"AA",2011,"MIA","4-8pm","Thu","June",185,7,"No"
2777,"AA",2223,"STL","4-8pm","Thu","June",175,-11,"No"
2778,"AA",2255,"MIA","4-8am","Thu","June",175,-8,"No"
2779,"AA",301,"ORD","4-8am","Fri","June",140,-2,"No"
2780,"AA",303,"ORD","4-8am","Fri","June",145,0,"No"
2781,"AA",305,"ORD","4-8am","Fri","June",145,-6,"No"
2791,"AA",341,"ORD","4-8pm","Fri","June",160,37,"Yes"
2792,"AA",345,"ORD","4-8pm","Fri","June",160,248,"Yes"
2793,"AA",347,"ORD","4-8pm","Fri","June",155,132,"Yes"
2794,"AA",363,"ORD","4-8pm","Fri","June",155,83,"Yes"
2796,"AA",413,"MIA","4-8am","Fri","June",185,4,"No"
2799,"AA",701,"DFW","4-8am","Fri","June",225,-10,"No"
2800,"AA",707,"DFW","4-8am","Fri","June",230,1,"No"
2801,"AA",709,"DFW","4-8am","Fri","June",235,1,"No"
2811,"AA",763,"DFW","4-8pm","Fri","June",250,247,"Yes"
2812,"AA",785,"DFW","4-8pm","Fri","June",240,38,"Yes"
2813,"AA",787,"DFW","4-8pm","Fri","June",240,0,"No"
2816,"AA",1551,"BNA","4-8pm","Fri","June",150,39,"Yes"
2817,"AA",1559,"MIA","4-8pm","Fri","June",195,72,"Yes"
2818,"AA",1685,"MIA","4-8am","Fri","June",175,0,"No"
2823,"AA",2011,"MIA","4-8pm","Fri","June",185,117,"Yes"
2827,"AA",2223,"STL","4-8pm","Fri","June",175,8,"No"
2828,"AA",2255,"MIA","4-8am","Fri","June",175,-3,"No"
2829,"AA",301,"ORD","4-8am","Sat","June",140,0,"No"
2830,"AA",303,"ORD","4-8am","Sat","June",145,0,"No"
2831,"AA",305,"ORD","4-8am","Sat","June",145,-8,"No"
2838,"AA",345,"ORD","4-8pm","Sat","June",160,-5,"No"
2839,"AA",363,"ORD","4-8pm","Sat","June",155,-16,"No"
2840,"AA",413,"MIA","4-8am","Sat","June",185,101,"Yes"
2843,"AA",707,"DFW","4-8am","Sat","June",230,-3,"No"
2844,"AA",709,"DFW","4-8am","Sat","June",235,36,"Yes"
2852,"AA",763,"DFW","4-8pm","Sat","June",250,-6,"No"
2853,"AA",785,"DFW","4-8pm","Sat","June",240,-4,"No"
2854,"AA",787,"DFW","4-8pm","Sat","June",240,-11,"No"
2856,"AA",1559,"MIA","4-8pm","Sat","June",195,78,"Yes"
2857,"AA",1685,"MIA","4-8am","Sat","June",175,0,"No"
2861,"AA",2011,"MIA","4-8pm","Sat","June",185,0,"No"
2864,"AA",2223,"STL","4-8pm","Sat","June",175,-6,"No"
2865,"AA",2255,"MIA","4-8am","Sat","June",175,-4,"No"
2866,"AA",301,"ORD","4-8am","Sun","June",140,-6,"No"
2867,"AA",305,"ORD","4-8am","Sun","June",145,-6,"No"
2877,"AA",341,"ORD","4-8pm","Sun","June",160,149,"Yes"
2878,"AA",345,"ORD","4-8pm","Sun","June",160,-8,"No"
2879,"AA",347,"ORD","4-8pm","Sun","June",155,2,"No"
2880,"AA",363,"ORD","4-8pm","Sun","June",155,-4,"No"
2882,"AA",413,"MIA","4-8am","Sun","June",185,36,"Yes"
2885,"AA",707,"DFW","4-8am","Sun","June",230,-5,"No"
2886,"AA",709,"DFW","4-8am","Sun","June",235,-8,"No"
2895,"AA",763,"DFW","4-8pm","Sun","June",250,-2,"No"
2896,"AA",785,"DFW","4-8pm","Sun","June",240,0,"No"
2897,"AA",787,"DFW","4-8pm","Sun","June",240,-6,"No"
2899,"AA",1551,"BNA","4-8pm","Sun","June",150,35,"Yes"
2900,"AA",1559,"MIA","4-8pm","Sun","June",195,0,"No"
2901,"AA",1685,"MIA","4-8am","Sun","June",175,-4,"No"
2906,"AA",2011,"MIA","4-8pm","Sun","June",185,51,"Yes"
2910,"AA",2223,"STL","4-8pm","Sun","June",175,-6,"No"
2911,"AA",2255,"MIA","4-8am","Sun","June",175,-7,"No"
2912,"AA",301,"ORD","4-8am","Mon","June",140,-4,"No"
2913,"AA",303,"ORD","4-8am","Mon","June",145,15,"No"
2914,"AA",305,"ORD","4-8am","Mon","June",145,2,"No"
2924,"AA",341,"ORD","4-8pm","Mon","June",160,15,"No"
